labels,동영상 제목,댓글,댓글 작성일,PRO
2,넥슨 신작 워헤이븐 디테일한 기본 공격들,넥슨 신작이면 현질 이빠이 하면 유도탄 쏘고 날개달고 날아다니고 하겠노,2022-10-13T09:17:54Z,넥슨 신작이면 현질 이빠이 하면 유도탄 쏘고 날개달고 날아다니고 하겠노
2,넥슨 신작 워헤이븐 디테일한 기본 공격들,넥슨 신작이면 현질 이빠이 하면 유도탄 쏘고 날개달고 날아다니고 하겠노,2022-10-13T09:17:54Z,넥슨 신작이면 현질 이빠이 하면 유도탄 쏘고 날개달고 날아다니고 하겠노
2,넥슨 신작 워헤이븐 디테일한 기본 공격들,별로같은데... 상처라도 좀 남아야 되는거 아닌가..,2023-09-19T04:18:51Z,별로같은데    상처라도 좀 남아야 되는거 아닌가  
2,넥슨 신작 워헤이븐 디테일한 기본 공격들,"어라..? 어디서 많이 봤는데 


이거이거 기레 쒸벌리 아인굨ㅋㅋㅋ",2022-10-13T09:33:47Z,어라    어디서 많이 봤는데    이거이거 기레 쒸벌리 아인굨ㅋㅋㅋ
2,넥슨 신작 '베일드 엑스퍼트' FBT 주관적인 장단점을 얘기해보자,"타격감 개좋은데
솔직히 타격감 빼고는 진짜 재미라곤 찾아볼수없는 서든어택 배그 합친느낌",2023-05-21T21:43:47Z,타격감 개좋은데 솔직히 타격감 빼고는 진짜 재미라곤 찾아볼수없는 서든어택 배그 합친느낌
2,넥슨 신작 FPS 게임 대회 저격수 I 베일드엑스퍼트,그냥 3인칭으로 하는 배그 아케이드 아닌가,2023-06-04T18:59:49Z,그냥 3인칭으로 하는 배그 아케이드 아닌가
2,넥슨 상담원 초딩,근데  ㅂㅏ바티ㅂㅣ 나만 알고 싶었는데 진짜 ..너무하네 ;;,2021-04-09T08:25:06Z,근데  ㅂㅏ바티ㅂㅣ 나만 알고 싶었는데 진짜   너무하네   
1,[리니지M] 이번 대규모 업데이트 투사가 끝이 아닙니다! 하나가 더 있네요? 그리고... 그림발록 형들 큰일났어요 ㅠㅠ (사전예약 / 투사&군주 리부트 / TJ쿠폰),"사전예약하려는데
한계정 예약하고 로그아웃하고
다른계정 로그인하려는데
자동으로 전계정으로 로그인되는데
어떻게해야하나요??  ㅡㅡ
크롬이에요
도와주세요",2023-09-10T14:25:24Z,사전예약하려는데 한계정 예약하고 로그아웃하고 다른계정 로그인하려는데 자동으로 전계정으로 로그인되는데 어떻게해야하나요    ㅡㅡ 크롬이에요 도와주세요
2,넥슨 계급장 떼고 워헤이븐에서 맞짱 뜬 사건ㅣ잼깼쥐? EP.09 : 워헤이븐 편,건즈처럼 날아댕기고 벽타고 나비스텝 나오면 잘될듯,2023-06-16T13:12:14Z,건즈처럼 날아댕기고 벽타고 나비스텝 나오면 잘될듯
2,넥슨 V4 서버 최초 전설 도전 합니다 v4,이래서 오전에 아래층에서 전화 왔구나  시끄럽다고ㅉㅉ,2019-11-07T12:41:09Z,이래서 오전에 아래층에서 전화 왔구나  시끄럽다고ㅉㅉ
2,넥슨 V4 드디어 5천만원짜리 전설 용 뽑았습니다!! 감사합니다!! 모바일 v4 [기뉴다],이거 근데 뽑아서 머함?v4망하지 않음? ㅎㅎ,2019-11-24T06:33:41Z,이거 근데 뽑아서 머함 v4망하지 않음  ㅎㅎ
 ,[리니지M] 요즘 아이템 시세가 무너지는 이유가... 이런거 아닐까요? 이러면 누가 사나요,"사실상 파템을 써야하는 신규유저들은 없고 고인물들끼리하는 게임이 되어버림..
nc가 신규유저를위한 이벤트나 무언가를 마련해야하는데 사실상 리세를위한 이벤트만하니..",2023-06-24T04:42:00Z,사실상 파템을 써야하는 신규유저들은 없고 고인물들끼리하는 게임이 되어버림   nc가 신규유저를위한 이벤트나 무언가를 마련해야하는데 사실상 리세를위한 이벤트만하니  
2,[리니지M] 요즘 아이템 시세가 무너지는 이유가... 이런거 아닐까요? 이러면 누가 사나요,혀ㄴ실도 아둥바둥인데 게임도 아둥바둥하니 하고싶겠나..,2023-06-22T23:08:08Z,혀ㄴ실도 아둥바둥인데 게임도 아둥바둥하니 하고싶겠나  
2,네이마르 주니어에게 배틀그라운드란..? | 배틀그라운드,하라는 축구는 안하고...,2023-02-18T09:55:29Z,하라는 축구는 안하고   
2,내가 메이플에 현질 안해도 되는 이유 #shorts,저정도 되려면 현질을 하거나 시간을 뒤지게 쳐박아야됨,2023-01-31T04:10:29Z,저정도 되려면 현질을 하거나 시간을 뒤지게 쳐박아야됨
2,"내 지갑을 지키자, 품질 업그레이드 확률에 대한 올바른 이해","20번 했는데 2올랐음
하지마 그냥",2022-03-28T19:46:23Z,20번 했는데 2올랐음 하지마 그냥
2,[리니지M] 요즘 100만원대 캐릭은 이렇습니다ㄷㄷ,"리니지m 캐릭거래는 계정자체를 거래하는거죠?
회수문제는없나요?",2023-03-25T09:09:35Z,리니지m 캐릭거래는 계정자체를 거래하는거죠  회수문제는없나요 
2,"내 지갑을 지키자, 품질 업그레이드 확률에 대한 올바른 이해",늘 영상 잘 보고 있는 모코코 입니다! 이번에 유물장비를 드디어 제작하기 시작했는데 무기 품질이 너무 낮아서 걱정입니다 ㅠㅠ 계속 업그레이드 실패하고 혹시몰라서 계승도 안하구 그냥 가지고 있는데 전설장비를 끼고 있다가 어느 정도 무기 품질을 올린 후에 계승하고 착용하는게 나을까요? 아님 그냥 품질 낮은 채로 사용하는게 나을까요? 계승하고 착용하면 유물 4세트입니다! (무기품질 참고로 26입니다 ㅠㅠ),2022-04-15T17:05:14Z,늘 영상 잘 보고 있는 모코코 입니다  이번에 유물장비를 드디어 제작하기 시작했는데 무기 품질이 너무 낮아서 걱정입니다 ㅠㅠ 계속 업그레이드 실패하고 혹시몰라서 계승도 안하구 그냥 가지고 있는데 전설장비를 끼고 있다가 어느 정도 무기 품질을 올린 후에 계승하고 착용하는게 나을까요  아님 그냥 품질 낮은 채로 사용하는게 나을까요  계승하고 착용하면 유물 4세트입니다   무기품질 참고로 26입니다 ㅠㅠ 
0,[리니지M] 왕초보 무과금 입문자용 가이드  6검4셋만들기!,이제 4일차 접어든 초보인데요 출석체크로 주는 변신제작 티켓 이달 지나면 초기화 되나요,2023-03-18T06:01:16Z,이제 4일차 접어든 초보인데요 출석체크로 주는 변신제작 티켓 이달 지나면 초기화 되나요
2,낫(Not)홈쇼핑 잇츠 MG3 환불방지영상 l 배그홈쇼핑,눈없는 사람이 많네 ㅋㅋ,2021-05-09T12:29:34Z,눈없는 사람이 많네 ㅋㅋ
2,남런처의 데미지에 모두가 놀랐습니다ㅎㄷㄷ,ㅋㅋ 역겹네 진짜 밸패안하나,2023-06-18T00:31:51Z,ㅋㅋ 역겹네 진짜 밸패안하나
2,난민들에게 점령당한 검은사막 근황ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ[검은사막 인벤],와 진짜 이영상 보고 나서 야동을 간접적으로 보는 것 같아서 직접적으로 체험할려고 했으나...하지만 이미 난..로아로 갈아탄걸..크흡ㅠㅠ😂,2023-09-15T16:14:01Z,와 진짜 이영상 보고 나서 야동을 간접적으로 보는 것 같아서 직접적으로 체험할려고 했으나   하지만 이미 난  로아로 갈아탄걸  크흡ㅠㅠ 
2,나를판단하지마 첼린지!?! [메이플스토리2-커스텀마이징] #‎dontjudgemechallenge‬ -MapleStory2 [KD키드],난 왜 첫번째가 더 잘생긴거같니?,2015-07-12T01:24:07Z,난 왜 첫번째가 더 잘생긴거같니 
2,나락갔던 로아를 살린 금강선 디렉터님과의 두번째 이별 [로스트아크],꼭 가야하나...,2023-11-07T23:53:55Z,꼭 가야하나   
2,"나는 호구였습니다 / 넥슨의 확률 조작 특허 ( feat. 메이플스토리, 마비노기 )","1세대 IT기업입네하고 나섰던 기업들중 지금 성공가도를 달리고있는 대부분은 사기집단 
순수한마음으로 기업을한 사람들은 대부분 루져가돼었다 결국 사기꾼들만 성공하는 더러운세상.",2021-07-25T01:46:43Z,1세대 IT기업입네하고 나섰던 기업들중 지금 성공가도를 달리고있는 대부분은 사기집단  순수한마음으로 기업을한 사람들은 대부분 루져가돼었다 결국 사기꾼들만 성공하는 더러운세상 
 ,[리니지M] 엔씨소프트 리니지 시리즈 최초 레퍼럴 시스템 도입? 형들의 생각은 어떤가요? 설마 리니지M에도 똑같은 시스템이 나오는건 아니겠죠? (리니지W 엠버서더 시스템),엔씨라는 기업은 대체 무슨생각으로 사는지 궁금함,2023-10-13T11:09:17Z,엔씨라는 기업은 대체 무슨생각으로 사는지 궁금함
 ,[리니지M] 엔씨소프트 리니지 시리즈 최초 레퍼럴 시스템 도입? 형들의 생각은 어떤가요? 설마 리니지M에도 똑같은 시스템이 나오는건 아니겠죠? (리니지W 엠버서더 시스템),유튜브에서 후원하지 말고 게임내에서 후원해라는건가. 유튜버 후원금까지 노리는 nc놈들 완전 개양아치네,2023-10-15T07:05:52Z,유튜브에서 후원하지 말고 게임내에서 후원해라는건가  유튜버 후원금까지 노리는 nc놈들 완전 개양아치네
2,"나는 호구였습니다 / 넥슨의 확률 조작 특허 ( feat. 메이플스토리, 마비노기 )","넥슨 코노스바 겜 하는데
갑자기 ㅈㄴ 이상함
스킵 티켓으로 전설의 성배 잘나왔는데
지금 50개 사용했는데 1개도 안뜸",2021-09-04T03:15:54Z,넥슨 코노스바 겜 하는데 갑자기 ㅈㄴ 이상함 스킵 티켓으로 전설의 성배 잘나왔는데 지금 50개 사용했는데 1개도 안뜸
2,꿈결 디네 좋은점 알려줄게요~ 검은사막,디네 썩은거아도 하나 사야겠다...,2023-10-06T15:17:01Z,디네 썩은거아도 하나 사야겠다   
2,꼭 검증해 보고 싶었습니다. 1년 후 리니지W 쇼케이스 팩트체크 (part.1),돈벌기 쉽네 획득루트에서 획득률을 현저히 낮추고 답답하면 현질해라 이렇게 유도하고 ㅋㅋ,2023-07-24T00:31:19Z,돈벌기 쉽네 획득루트에서 획득률을 현저히 낮추고 답답하면 현질해라 이렇게 유도하고 ㅋㅋ
2,극한직업 극한스트리머 - 돈미새 [배틀그라운드],0:14 나만 시리 켜짐;;?,2019-02-22T07:00:54Z,0 14 나만 시리 켜짐   
2,"그시절 어둠의전설 썰풉니다 (1부 아이템편, 추억의 BGM 포함)",크..초딩때 피시방가서 “IP자리 잇어요?”하고 앉아서 어둠 하고..끝나고 나면 어둠 고수형님들 뒤에서 플레이하는거 구경하고ㅋㅋ..추억이네요,2020-11-05T04:03:48Z,크  초딩때 피시방가서  IP자리 잇어요  하고 앉아서 어둠 하고  끝나고 나면 어둠 고수형님들 뒤에서 플레이하는거 구경하고ㅋㅋ  추억이네요
2,그동안 감사했습니다[로스트아크],2억잃고 웃을수있는 쫀지가 일류다,2023-11-07T14:28:06Z,2억잃고 웃을수있는 쫀지가 일류다
2,국산게임 로스트아크의 개쩌는 레이드! 해외 게임 스트리머들의 연출 지리는 아브렐슈드 레이드 해외반응,"크리스탈 4천원이나 좀 시발

다계정 좀 잡으라고 ㅈ망게임",2022-10-28T22:49:34Z,크리스탈 4천원이나 좀 시발  다계정 좀 잡으라고 ㅈ망게임
2,국뽕 차오르는 훈민정음 스킬ㄷㄷ  [검은사막 각성 우사],첫장면에서 안넘어가는데,2023-08-07T07:11:01Z,첫장면에서 안넘어가는데
2,국내 온라인게임 역대 운영자 해킹사건,"테런 저 해킹당시 

해커가 두 사람을 언급했는데

그중 한사람이 저였고


제가 사주했다 그랬는데 저는 저해커 누군지도몰라요..


 욕바가지로 먹었던때라 제가..",2022-08-09T16:11:09Z,테런 저 해킹당시   해커가 두 사람을 언급했는데  그중 한사람이 저였고   제가 사주했다 그랬는데 저는 저해커 누군지도몰라요      욕바가지로 먹었던때라 제가  
2,구글 환불 직접하기 방법설명  feat. 자녀가 몰래 게임 결제 했을 경우,7살 자녀가 14만원 결제해서 죽겠습니다 ㅠ,2021-08-06T17:28:11Z,7살 자녀가 14만원 결제해서 죽겠습니다 ㅠ
2,구글 환불 직접하기 방법설명  feat. 자녀가 몰래 게임 결제 했을 경우,환불 조카가 원터치로 핸드폰두고 출장갔다가 왔더니 1200정도 결제되서 지금 어떻게 해야할지,2021-09-29T13:33:16Z,환불 조카가 원터치로 핸드폰두고 출장갔다가 왔더니 1200정도 결제되서 지금 어떻게 해야할지
2,곽준혁의 피파4 최적화 세팅법 최초 공개합니다!!!,피파만 하시나 그래픽이 1050ti ㄷㄷ,2023-04-06T20:36:13Z,피파만 하시나 그래픽이 1050ti ㄷㄷ
2,과거 vs 현재 메이플 몬스터 근황 ㅋㅋ #shorts,ㅈㅂㅅ겜이 되어서 안하지.. 그시절 갬성이 그저 그립다,2023-10-24T23:50:05Z,ㅈㅂㅅ겜이 되어서 안하지   그시절 갬성이 그저 그립다
2,"공부할때 듣기좋은 잔잔하거나 산뜻한 메이플 BGM 2시간 모음 [심겜, 재획요]",광고 죤내 많노,2023-01-23T11:14:44Z,광고 죤내 많노
2,"곧 사라질지도 모르는 넥슨 RPG ""어둠의 전설""","성적이 아쉬웠다니 ?
넥슨 먹여 살린게 어둠의 전설 이였습니다 인기가 엄청나게 많아 서버1개 임에도 동시 접속자 1만명이 넘었고
 경쟁 상대 였던 리니지를 이겼으며 과금이 5만원 임에도 유즈 수가 엄청났고 어둠의전설을 하기위해 게임방들이 아이피를 돈주고 한달에 몇십만원 
하는 컴당 아이피값을 주며 장사를 할정도 였습니다 카트라이드가 어둠의 전설 로 벌어 들인 돈으로 만들었다는 사실 그리고 메이플 스토리때까지 먹여 살렸음
어둠의전설이 망한 이유 그렇게 효자 상품이던 어둠의전설을 투자 하지 않고 벌어들인 돈으로 다른겜에만 투자 하고 어둠의전설 버그가 생기고 문제가 생겨도 전혀 투자를 안함
이용자들이 운영자 사질러논 똥치우다 치우다 포기하고 망한게임 게임역사상 가장 세계간이 뚜렸하고 독창적인 게임 이였던 어둠의전설은 운영개판으로 사람들이 떠남 이게 팩트입니다
줏어들은 내용으로 제대로 알지 못하면서 설명 하는게 좀그렇내요",2022-03-08T11:21:22Z,성적이 아쉬웠다니   넥슨 먹여 살린게 어둠의 전설 이였습니다 인기가 엄청나게 많아 서버1개 임에도 동시 접속자 1만명이 넘었고  경쟁 상대 였던 리니지를 이겼으며 과금이 5만원 임에도 유즈 수가 엄청났고 어둠의전설을 하기위해 게임방들이 아이피를 돈주고 한달에 몇십만원  하는 컴당 아이피값을 주며 장사를 할정도 였습니다 카트라이드가 어둠의 전설 로 벌어 들인 돈으로 만들었다는 사실 그리고 메이플 스토리때까지 먹여 살렸음 어둠의전설이 망한 이유 그렇게 효자 상품이던 어둠의전설을 투자 하지 않고 벌어들인 돈으로 다른겜에만 투자 하고 어둠의전설 버그가 생기고 문제가 생겨도 전혀 투자를 안함 이용자들이 운영자 사질러논 똥치우다 치우다 포기하고 망한게임 게임역사상 가장 세계간이 뚜렸하고 독창적인 게임 이였던 어둠의전설은 운영개판으로 사람들이 떠남 이게 팩트입니다 줏어들은 내용으로 제대로 알지 못하면서 설명 하는게 좀그렇내요
2,고인물도 복잡한 바람의나라 연 상점 가이드,진짜 이거보니까 슈퍼캣이 얼마나 생각없이 막 던지듯이 만들어놓은건지 한눈에 알수있겠네요,2023-07-16T12:34:38Z,진짜 이거보니까 슈퍼캣이 얼마나 생각없이 막 던지듯이 만들어놓은건지 한눈에 알수있겠네요
0,"[리니지M] 메인 퀘스트만 깨도 영웅템 3개를 얻을 수 있습니다! 퀘스트 방법, 지역, 소소한 팁을 전부 담은 메인 퀘스트 총 정리! (초심자용)",케릭별로 다받나요?,2023-03-26T12:19:17Z,케릭별로 다받나요 
2,"고인물 유저들도 프레임 끊겨서 평상시 안 쓴다는 '4K 울트라 모드' 극한으로 돌려보기(유튜브 화질을 2160으로 변경 하세요)8년 된 국산게임 검은사막 ""아침의 나라""",배경은 리얼리얼인데 캐릭터는 어째서 리얼느낌이 안들까?,2023-05-24T07:54:53Z,배경은 리얼리얼인데 캐릭터는 어째서 리얼느낌이 안들까 
2,계정을 복구했는데 해킹범이 선을 넘었네요;;,당연히 도용이라면 얻기는 힘듭니다 게렌님이 관리를 잘못한것일수도 있기때문이죠 해결하려면 해킹이라는 아주 정확한증거로 문의를 넣으시거나 사이버수사대로 해결할수있긴하지만 다들 우리나라 처리실력아시잔아요 ㅠㅠ 거의 안됩니다,2020-05-20T01:15:48Z,당연히 도용이라면 얻기는 힘듭니다 게렌님이 관리를 잘못한것일수도 있기때문이죠 해결하려면 해킹이라는 아주 정확한증거로 문의를 넣으시거나 사이버수사대로 해결할수있긴하지만 다들 우리나라 처리실력아시잔아요 ㅠㅠ 거의 안됩니다
