labels,name,theme,동영상 제목,댓글,댓글 작성일,PRO
2,메이플,운영,"넥슨이 만드는 메타버스 게임, 메이플스토리 월드는 성공할 수 있을까?",부디 넥슨식 운영이다 유저 돈빨아먹는 궁리만 한다 라는 소리가 안들렸으면 하는 바람입니다,2022-08-25T11:27:37Z,부디 넥슨식 운영이다 유저 돈빨아먹는 궁리만 한다 라는 소리가 안들렸으면 하는 바람입니다
2,메이플,운영,"「밸런스 패치 1분 요약」 정말 말도 안되는 개떡상!!! [메이플스토리, 페이지]",부스터 패시브화같은건 어떤 직업은 해주고 어떤 직업은 안해줄바에 다같이 해주면 좋겠네..,2021-07-09T20:47:38Z,부스터 패시브화같은건 어떤 직업은 해주고 어떤 직업은 안해줄바에 다같이 해주면 좋겠네  
2,리니지,BM,[리니지M] 이번 공식방송은 '인사이드m' 이라는 타이틀이 없는게 좋았을 듯? TJ쿠폰 하나도 없는 공식방송 ㅋㅋ (인사이드M - The Next 후기 및 정리),불만존나많네 실망스러우면 린지 접어 개세야 무과금으로 하는 사람들은 개만족한다 ㅂㅅ아,2023-11-09T09:14:42Z,불만존나많네 실망스러우면 린지 접어 개세야 무과금으로 하는 사람들은 개만족한다 ㅂㅅ아
2,배틀그라운드,운영,"배그 에란겔 업데이트 미리보기 : 신규 지역 추가, 랜드마크 변경, 비밀기지 위치",배그를 떠나서 스팀 해킹당하고부터 배그를 안하게 됌....,2023-09-25T12:02:24Z,배그를 떠나서 스팀 해킹당하고부터 배그를 안하게 됌    
2,메이플,BM,당신의 직업은 안녕하십니까? 「메이플스토리 2021 상반기 밸런스패치」,밸패도 좋지만 메이플의 강환불 추옵 조작을 잊지맙시다,2021-02-19T01:27:55Z,밸패도 좋지만 메이플의 강환불 추옵 조작을 잊지맙시다
2,제2의나라,조작,[제2의나라] 재미 있었을까?  제2의나라 후기,버그 투성이라는거 안알려주시네요 ;;; 자동사냥도 멈춤,2021-06-19T05:57:13Z,버그 투성이라는거 안알려주시네요     자동사냥도 멈춤
2,검은사막,운영,"검은사막(BDO) 각종 '아이템 획득 증가 버프' 총정리 (드랍률 이벤트 대비, 물약작 필독!)",버프들 사용하고 평일2시간 주말4시간 사냥했는데 가쿠투낙 안나와요 포기,2020-09-14T13:51:27Z,버프들 사용하고 평일2시간 주말4시간 사냥했는데 가쿠투낙 안나와요 포기
2,메이플,그래픽,[메이플] 사냥 피로도가 없다? 😎 직업별 제자리 사냥 캐릭터 총정리하기🚀,법사중에 배메도 모라스 전까진 제자리 사냥 기똥차게 하는데 아쉽네요.,2023-01-27T20:23:42Z,법사중에 배메도 모라스 전까진 제자리 사냥 기똥차게 하는데 아쉽네요 
2,검은사막,게임성,검은사막(BDO) 세계관 스토리요약 고대의 빛과 비밀수호단!,비밀수호단 너무 활약이 없어서 아쉽네요 ㅎㅎ,2022-10-27T14:34:48Z,비밀수호단 너무 활약이 없어서 아쉽네요 ㅎㅎ
2,리니지,조작,리니지 초보 법사 55~70 사냥터 (리자드밭),비지엠좀 없애주새여,2023-10-02T18:49:53Z,비지엠좀 없애주새여
2,리니지,게임성,드디어 득템! 리니지 격전 최종 보스 레이드 [태산군주],보스가 마징가인가요?,2023-01-30T10:38:39Z,보스가 마징가인가요 
2,메이플,운영,[메이플스토리] 1주일만에 시세가 99% 넘게 하락한 메이플 계의 루나코인.... '메이플 표창 사건',빅뱅패치전 죽숲사냥시절에도 있던 정보였는데 초에 난리나서 신기했던 기억이 있네요메이플플포에 정보 많았을텐데 없어져서 그런가 아쉽네요,2023-09-27T01:52:40Z,빅뱅패치전 죽숲사냥시절에도 있던 정보였는데 초에 난리나서 신기했던 기억이 있네요 메이플플포에 정보 많았을텐데 없어져서 그런가 아쉽네요
2,리니지,게임성,드디어 득템! 리니지 격전 최종 보스 레이드 [태산군주],보스가 무슨 마징가야..,2023-02-04T01:46:32Z,보스가 무슨 마징가야  
2,검은사막,무소속,[검은사막] 신규 클래스 '샤이' 시네마틱 트레일러 공개 (Shai - Cinematic Trailer),보스몹 막타 개빡치네 ㅋㅋㅋㅋ,2020-08-22T23:04:10Z,보스몹 막타 개빡치네 ㅋㅋㅋㅋ
2,로스트아크,무소속,"고마웠어요, 로스트아크",빛강선이 이르시되 할게 없다면 다른게임도 즐기시라 하셨으니 무슨 게임이건 화이팅입니다,2023-09-29T06:18:11Z,빛강선이 이르시되 할게 없다면 다른게임도 즐기시라 하셨으니 무슨 게임이건 화이팅입니다
2,메이플,조작,[메이플스토리 맑음] 포레스트 블래스트 완벽 공략! 누구나 할 수 있는 직업별 3~5분 컷 루트 / 보스별 패턴 & 기믹 총정리 / 포레스트 블래스트 빌드 총정리,빠른파티로가면 그냥 무지성 꼴박😂사전파티로 가는게 클탐 빠릅니다.시간 상관없으시면 빠른파티도ㄱㅊ,2023-10-05T17:41:56Z,빠른파티로가면 그냥 무지성 꼴박  사전파티로 가는게 클탐 빠릅니다  시간 상관없으시면 빠른파티도ㄱㅊ
2,신의탑,BM,[신의 탑: 새로운 세계] 완전 무과금 2달 키웠더니 ㄷㄷ,뽑기운 없으셨네....,2023-09-30T19:43:51Z,뽑기운 없으셨네    
2,메이플,조작,누가 나워 사냥 구리다고 했죠? 극락 가고 아케인 무기까지 플렉스ㅋㅋ [메이플],사냥 아케인리버까진 좋아요 ㅋㅋ... 다수기 없어서 이제 세르니움가면 지옥도가 열릴 뿐,2022-07-24T03:31:18Z,사냥 아케인리버까진 좋아요 ㅋㅋ    다수기 없어서 이제 세르니움가면 지옥도가 열릴 뿐
2,검은사막,BM,[검은사막] 소과금부터 핵과금까지! 효율적인 현질 가이드!,사냥 안할거라 생각해서 야영지를 걸렀는데요 쿠폰도 다 써버렸는데 결국 쌩돈으로... 야영지는 그냥 무조건 사세요😂 게임 계속 할거라면 있는게 좋습니다,2023-08-05T11:09:06Z,사냥 안할거라 생각해서 야영지를 걸렀는데요 쿠폰도 다 써버렸는데 결국 쌩돈으로    야영지는 그냥 무조건 사세요  게임 계속 할거라면 있는게 좋습니다
2,메이플,조작,메이플스토리 LIVE | CM토리와 루밍쨩의 Play with me (Ep.1),사냥 육성방송 노잼이긴하네방송인들 이런 거 어떻게 했는지 ㄷㄷ하네지락실처럼 원기형이라고 했으면 좀 웃겼을듯,2023-06-17T23:01:38Z,사냥 육성방송 노잼이긴하네 방송인들 이런 거 어떻게 했는지 ㄷㄷ하네  지락실처럼 원기형이라고 했으면 좀 웃겼을듯
2,메이플,그래픽,[메이플] 한손으로?! 제자리 사냥이 편한 캐릭터 TOP 5,사냥인데 루미너스가 없네,2023-08-03T14:55:02Z,사냥인데 루미너스가 없네
2,로스트아크,게임성,실제 유저들에게 듣는 북미 로아 근황 [로스트아크],북미서버 하면서 한국서버 가끔 접속하시는분 있는데 간단한 레이드도 매칭하는데. 30분 넘게 안잡힌데요.. 하고 싶어도 못하겠다고 하시던데..,2023-07-20T10:14:53Z,북미서버 하면서 한국서버 가끔 접속하시는분 있는데 간단한 레이드도 매칭하는데  30분 넘게 안잡힌데요   하고 싶어도 못하겠다고 하시던데  
2,배틀그라운드,게임성,🐔💥 몬스터 치킨 로얄 트레일러 | 배틀그라운드,사람들끼리도 교전이 가능해서 재미없음 같이 닭을 잡아야되는데 ㅋㅋ 존나싸움,2022-04-01T08:56:10Z,사람들끼리도 교전이 가능해서 재미없음 같이 닭을 잡아야되는데 ㅋㅋ 존나싸움
2,로스트아크,게임성,어디가서 레이드 잘한다는 소리 듣는 법 [로스트아크],사멸시스템을 없애야됨,2023-06-16T06:07:00Z,사멸시스템을 없애야됨
2,리니지,운영,리니지M 다음 리부트 클래스?? 대규모 업데이트 예상!!,사신 리부트 순서밀려도 상관없으니제발 선점기만이라도ㅠㅠㅠ,2023-10-13T17:21:10Z,사신 리부트 순서밀려도 상관없으니 제발 선점기만이라도
2,메이플,조작,메이플 직업 티어표보고 본캐 고르지 마세요,사실 메린이는 파티격고려 안해도됨,2023-06-19T12:44:05Z,사실 메린이는 파티격고려 안해도됨
2,메이플,조작,메이플 직업 인식은 믿으면 안 됨,사실상 지금 시점에서 진짜 아 얘는 문제있다 할 직업은 와헌밖에 없는것 같음,2023-11-07T18:41:00Z,사실상 지금 시점에서 진짜 아 얘는 문제있다 할 직업은 와헌밖에 없는것 같음
2,로스트아크,BM,로스트아크 현금 천만원 투자하면 사냥할수있나요? (리니지m 린저씨분들의 로아 입성 사건),사장님 돈쓰지마시고 얌전히 게임하시지요. 사장님이 껌값맘 풀어도 로아경제 휘청입니다. 부디 얌전히 게임하시길...,2021-06-28T04:29:57Z,사장님 돈쓰지마시고 얌전히 게임하시지요  사장님이 껌값맘 풀어도 로아경제 휘청입니다  부디 얌전히 게임하시길   
2,리니지,BM,리니지W 출시 배경. NCSOFT식 초심의 의미,사전예약 ㅋㅋ 카카오페이지나 네이버시리즈 캐시얻으려고 신청만했지 정작 해본건 하나도없는데 모바일 수명자체가 짧아서 현질하기도 아깝고 지금까지 하는거는 클오클밖에,2021-11-06T18:44:10Z,사전예약 ㅋㅋ 카카오페이지나 네이버시리즈 캐시얻으려고 신청만했지 정작 해본건 하나도없는데 모바일 수명자체가 짧아서 현질하기도 아깝고 지금까지 하는거는 클오클밖에
2,메이플,사운드,메이플스토리 BGM - 신버전 로그인,새 브금 나올 때마다 이전브금 그립다고 하는 거 보면 그냥 계속 바뀌어져도 상관없다 생각됨. 난 물론 지금브금 좋음,2023-07-28T04:50:23Z,새 브금 나올 때마다 이전브금 그립다고 하는 거 보면 그냥 계속 바뀌어져도 상관없다 생각됨  난 물론 지금브금 좋음
2,메이플,게임성,정신나간 메이플 신작 근황;; (메이플 스토리 월드 리뷰),생각보다 재미없더라.. 뭔가 참신하긴 한데 한정적인 리소스로 할 수 잇는 건 메이플에서 이미 거의 다 시도한 거라..클래식 같은 게 만들어지면 오히려 인기가 많을 듯,2022-10-15T01:59:09Z,생각보다 재미없더라   뭔가 참신하긴 한데 한정적인 리소스로 할 수 잇는 건 메이플에서 이미 거의 다 시도한 거라  클래식 같은 게 만들어지면 오히려 인기가 많을 듯
2,리니지,BM,리니지2m [이문주] 우린 돈쓰면서 밸런스 테스트 해주는 유저인가?,생긴거 하는짓 손가락삼위일체그나마 슈퍼과금러라 저정도 처맞은거였지ㅋ,2021-02-12T07:18:24Z,생긴거 하는짓 손가락 삼위일체 그나마 슈퍼과금러라 저정도 처맞은거였지ㅋ
2,검은사막,운영,[검은사막] 2023 하이델 연회내용 총 정리!!! (진짜 역대급 초혜자 이벤트;;;),생뉴비인데요 브이피코목마를 시즌케릭말고 다른캐릭에 수령해놨는데..  어떻게 옮길 방법이없을까요ㅜ,2023-07-03T13:46:37Z,생뉴비인데요 브이피코목마를 시즌케릭말고 다른캐릭에 수령해놨는데    어떻게 옮길 방법이없을까요
2,리니지,BM,[리니지M] 와..옛날에 렙업 어떻게했냐??... l 무과금 Ep.01,생방송 라이브 무과금 컨텐츠 너무 웃겼음 ㅋㅋㅋ,2023-02-15T01:14:50Z,생방송 라이브 무과금 컨텐츠 너무 웃겼음 ㅋㅋㅋ
2,배틀그라운드,조작,뜨뜨무빙을 이을 신무빙 최초 공개합니다(+초보자 꿀팁 공개) [태민98 배틀그라운드],서론이 쓸데없이 너무 길어,2022-11-11T05:26:23Z,서론이 쓸데없이 너무 길어
2,로스트아크,게임성,[로스트아크] 로웬 PvP 악세 세팅 가이드,서폿은 없네 걍 로아는 서폿을 도구로 생각하는게맞음,2022-01-02T23:51:10Z,서폿은 없네 걍 로아는 서폿을 도구로 생각하는게맞음
2,리니지,운영,"[렌] [리니지M] 12월 16일 업데이트 전 체크리스트 (패치 전 사라지는 것 총정리 / 성장패키지, 엘릭서패키지, 코인상자, 이벤트, 서버이전) 天堂m LineageM",선댓글 후감상. 시간없으면 요약보기,2020-12-15T03:00:55Z,선댓글 후감상  시간없으면 요약보기
2,로스트아크,그래픽,amd 르누아르 4650g vs intel 11세대 11400 내장그래픽 롤 디아블로 로스트아크 맞짱 떠봤습니다. 그래픽카드 존버용으로 딱!,선생님 그래픽카드 가격이 내릴 생각을 안해서 그냥 4650g 구매했습니다ㅋㅋ,2021-11-20T01:59:14Z,선생님 그래픽카드 가격이 내릴 생각을 안해서 그냥 4650g 구매했습니다ㅋㅋ
2,리니지,BM,엔씨 리니지M 문양사태 추가환불 현황 정리. 하지만 문제는.... | 센터로드TV,사과x~ 환불x~ 보상(디지털 쪼가리) o ... 김택x ㄱ ㅐ쉑x ~!  ㅡㅡ;;ㅋㅋ~,2021-04-05T02:06:02Z,사과x  환불x  보상 디지털 쪼가리  o     김택x ㄱ ㅐ쉑x     ㅡㅡ  ㅋㅋ 
2,제2의나라,그래픽,[제2의 나라] 귀여운 친구들이 가득한 세상?!! [쁘허],설레임 보고 오는데 쁘허님 보고싶어가지고 바로 달려왔습니다ㅎ 쁘허님  달라지신게 없네요 ㅎ 태쁘 화이팅!쁘린센스ㅎㅋ,2021-11-07T16:11:07Z,설레임 보고 오는데 쁘허님 보고싶어가지고 바로 달려왔습니다ㅎ 쁘허님  달라지신게 없네요 ㅎ 태쁘 화이팅      쁘린센스ㅎㅋ
2,신의탑,그래픽,[신의 탑: 새로운 세계] 캐릭터 소개 - 하 유리 자하드,성우 더빙 최악이네,2023-07-26T02:09:09Z,성우 더빙 최악이네
2,검은사막,BM,"[검은사막] 중위권 파밍 추천 직업, 제 2탄!",사냥똥캐 소서리스 기다리겠습니다,2023-02-22T15:50:15Z,사냥똥캐 소서리스 기다리겠습니다
2,검은사막,BM,"[검은사막BDO, Black Desert Online] - 리부트 이후 에그밥이 추천하는 캐릭터",사냥터 수익비교도 좀 해주시면 안되나영?전 사냥터는 아니더라도 좀 유명한곳들..,2022-03-28T20:58:50Z,사냥터 수익비교도 좀 해주시면 안되나영  전 사냥터는 아니더라도 좀 유명한곳들  
2,로스트아크,무소속,[로스트아크] 랭커부터 초보까지 다 알아야 할 카드 수급처 (feat.카드경험치),세구빛 18각까지 5장 남았는데 카단이 잘 안나와주네요 미쳐벌여 ㅠㅠ전선팩에 카단이 없어서 한장 나와줘야하는데..어휴,2022-04-13T22:04:26Z,세구빛 18각까지 5장 남았는데 카단이 잘 안나와주네요 미쳐벌여 전선팩에 카단이 없어서 한장 나와줘야하는데  어휴
2,신의탑,BM,"대체 넷마블 신작, - 신의탑: 새로운세계 - 에는 무슨 일이 벌어진걸까? 핵과금과 무소과금이 한 마음이 된 근황. 이유 딱 말씀드립니다!",세나레볼루션도 새로운 캐릭 출시하면 무조건 돈 쓰면 풀돌 만들 수 있었는데ㅋㅋ 신의탑은 무슨ㅋㅋ,2023-08-22T06:07:43Z,세나레볼루션도 새로운 캐릭 출시하면 무조건 돈 쓰면 풀돌 만들 수 있었는데ㅋㅋ 신의탑은 무슨ㅋㅋ
2,신의탑,BM,[신의 탑: 새로운 세계]🎁 리세마라+가로모드 하는방법  꼭뽑아야하는 캐릭 TOP3 추천!,세로모드만 되는 줄 알고 삭제했는데 가로모드도 되는군요? 다시 설치중ㅋㅋㅋㅋㅋ팁 감사!,2023-07-26T14:44:43Z,세로모드만 되는 줄 알고 삭제했는데 가로모드도 되는군요  다시 설치중ㅋㅋㅋㅋㅋ팁 감사 
2,리니지,운영,[리니지M] 요정&법사 리부트 업데이트 실화에요? #lineagem,세상에 캐릭터 리뉴얼되면 돈들어 ㅋㅋ,2023-03-15T00:05:38Z,세상에 캐릭터 리뉴얼되면 돈들어 ㅋㅋ
2,로스트아크,운영,[로스트아크] 수라상이라는 말이 어울리는 역대급 이벤트! (2023년 11월 8일 업데이트 내역 살펴보기),셀카모드 필요 없고 포즈 풀릴때까지 기다리면 됩니다.,2023-11-08T14:28:03Z,셀카모드 필요 없고 포즈 풀릴때까지 기다리면 됩니다 
2,리니지,BM,[리니지M] 스펙별 사냥터 총 정리! 60방 부터 160방까지 정리했습니다. (입문자용),소과금 72렙 168방 광전사 키우고있는데 영상에 소개한자리가면 사람들이 꽉차있더군요..ㅠㅠ 비주류사냥터에서는 사냥 비추인가요?,2023-04-18T13:45:12Z,소과금 72렙 168방 광전사 키우고있는데 영상에 소개한자리가면 사람들이 꽉차있더군요   비주류사냥터에서는 사냥 비추인가요 
